자치구,대여소명,기준년월,대여건수,반납건수
영등포구,3206.문래동 주민센터,202304,1639,1613
영등포구,3207.양남사거리1,202304,988,878
영등포구,3211.신길 래미안 프레비뉴,202304,686,601
영등포구,3212.신풍역 6번출구,202304,2132,2097
영등포구,3214.영등포 푸르지오,202304,1488,1286
영등포구,3215.강변삼성래미안,202304,1748,1476
영등포구,3219.영등포역 1번출구,202304,3880,3952
영등포구,3220.래미안에스티움 앞 (신풍로),202304,1442,1334
영등포구,3221.서울특별시 남부교육지원청,202304,891,693
영등포구,4552. 코레일유통본사,202304,1348,1328
영등포구,4553. 당산삼성2차아파트,202304,2975,2707
영등포구,4555. 대림우성2차아파트,202304,704,716
영등포구,4556. 리버뷰신안인스빌1차 후문,202304,1645,1641
영등포구,4557. 리버뷰신안인스빌2차 후문,202304,1651,1535
영등포구,4558. 대영중고 후문,202304,1235,1323
영등포구,4559. 신길역 2번출구,202304,2208,1865
영등포구,4560. 양평동성원아파트,202304,1969,1987
영등포구,4561. 양평역 1번출구,202304,3980,3693
영등포구,4563. 여의도 은하아파트,202304,869,774
영등포구,4564. 63스퀘어,202304,2977,2948
영등포구,4565. 영등포 신세계백화점,202304,5878,5530
영등포구,4566. 대림성원상떼빌아파트,202304,1736,1730
영등포구,4567. 한림대학교 강남성심병원 신관,202304,1484,1471
영등포구,4568. 영등포로터리,202304,2553,2500
영등포구,4569. 힐스테이트클래시안아파트,202304,1285,1289
영등포구,4571. 문래동롯데캐슬아파트,202304,4414,4268
영등포구,4573. 두산위브아파트,202304,741,597
영등포구,4574. 영등포시장역 포레나영등포,202304,3736,3631
영등포구,4575. 대림동 e편한세상영등포아델포레,202304,2174,2221
영등포구,4576.보라매sk뷰 108동 앞,202304,1020,991
영등포구,4578.보라매sk뷰,202304,652,534
영등포구,4579. 국회의사당 본관,202304,408,327
영등포구,4580. 국회3문,202304,402,392
영등포구,4581. 국회소통관,202304,412,405
영등포구,4582. 국회도서관,202304,472,405
영등포구,4583. 의정관,202304,245,210
영등포구,4584. 국회2문,202304,165,120
영등포구,4585. 국회6문,202304,242,214
영등포구,4588.양남사거리2,202304,939,889
영등포구,4589. KRX한국거래소(1),202304,1080,1001
영등포구,4591. 신길자이아파트,202304,1102,246
영등포구,4592. 신길우성4차아파트,202304,1962,2145
영등포구,4594. 양평교 영등포대여소,202304,2442,2417
영등포구,4598. 오목교 동측 지하보도,202304,2132,1960
영등포구,4599. 대림우성아파트 사거리,202304,579,579
영등포구,4600. 영등포구 총괄 우체국,202304,1618,1552
영등포구,4601.양평역2번출구 뒤,202304,1197,1042
영등포구,5851. 도림천 건널목 위,202304,1415,1242
영등포구,5852. 대림동현대2차 201동 앞,202304,274,215
영등포구,5853. 여의도역2번출구 앞,202304,1434,1286
영등포구,5854. 신한금융투자 앞,202304,5396,5468
영등포구,5855. 하이투자증권 앞,202304,1744,1660
영등포구,5857. U레지던스 앞,202304,1189,1257
영등포구,5858. 영등포역5번출구,202304,5222,5887
영등포구,5859. 여의도 삼부아파트,202304,2004,1854
영등포구,5860. 어울림병원 앞,202304,1230,1204
영등포구,5861. 보라주유소 앞,202304,654,616
영등포구,5862. 당산역11번출구,202304,3344,3180
영등포구,5864.장훈고 앞,202304,670,783
영등포구,5865.더리브오피스텔 앞,202304,1828,1526
영등포구,5866.포레나 당산,202304,1860,1658
용산구,4602. 숙명여대앞 버스정류소 주변,202304,293,139
용산구,4603. 한강GS에클라트 건너편 교통섬,202304,836,820
용산구,4604. 원효로다목적체육관 앞,202304,600,720
용산구,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",202304,772,713
용산구,4607. 국립중앙박물관 -용산가족공원 앞,202304,541,475
용산구,4608. 국립중앙박물관 정문 앞,202304,230,179
용산구,4609. 파크타워 104동 앞,202304,322,287
용산구,4610. 한남나인원 105동 앞,202304,570,622
용산구,4611. 국제루터교회 앞,202304,257,224
용산구,4612. 한남 준 J.FSS 앞,202304,154,120
용산구,4613. 서울갤러리아 앞,202304,261,209
용산구,4615. 크라운호텔앞 버스정류소,202304,782,755
용산구,4616. 신용산지하차도 앞,202304,703,684
용산구,4617. 동원베네스트 건너편,202304,208,176
용산구,4618. 풍전아파트 건너편,202304,1024,1024
용산구,4619. 한강트럼프월드3차 앞,202304,1463,1419
용산구,4620. 삼각지역 14번 출구 앞(교통섬),202304,1251,1216
용산구,4621. 남산도서관 앞,202304,890,187
용산구,4622. 한강중학교 앞 버스정류장,202304,410,423
용산구,4623. 라인프랜즈이태원점 앞,202304,187,139
용산구,4625. 용산공원갤러리앞,202304,290,248
용산구,4627. 효창공원앞역 5번출구 옆,202304,409,381
용산구,4629. 한강초교보도육교 앞,202304,1143,1128
용산구,4632. 용산 푸르지오 파크타운 1단지 앞,202304,351,251
용산구,4633. 센트럴파크타워 앞,202304,1921,1952
용산구,4634. 이태원역 3번 출구,202304,1126,610
용산구,4636. 용산구꿈나무종합타운 앞,202304,1067,1096
용산구,4637. 용산시티파크 101동 앞,202304,499,500
용산구,4638. 청파동삼거리 앞,202304,802,854
용산구,4639. 동빙고근린공원,202304,895,932
용산구,4640. 원효로2가 교차로,202304,749,838
용산구,4641. 아메리칸센터,202304,643,622
용산구,4642. 용산더프라임아파트 101동 앞,202304,507,500
용산구,800. 목월공원 앞,202304,1085,1051
용산구,802. 한강진역 2번 출구 앞,202304,540,237
용산구,803. 한남초교 앞 보도육교,202304,147,141
용산구,805. 문배어린이공원 앞,202304,1204,1254
용산구,806. 전자랜드 본관 앞,202304,1091,1031
용산구,807. 서울역 12번 출구 앞,202304,1233,1193
용산구,808. 서빙고동 금호맨션 앞,202304,529,451
용산구,809. 한남 유수지 복개주차장,202304,1072,1046
용산구,810. 이태원지하보도,202304,801,759
용산구,811. 녹사평역1번출구,202304,808,228
용산구,812. 용산전쟁기념관,202304,232,225
용산구,813. 삼각지역 3번출구,202304,1375,1372
용산구,815. LIG강촌아파트 103동앞,202304,1451,1414
용산구,816. 신용산역 6번출구 앞,202304,2250,2190
용산구,817. 삼각지역 4번출구 앞,202304,1196,1186
용산구,818. 숙명여대 입구 교차로,202304,1769,1896
용산구,819. 선린인터넷 고등학교,202304,1754,1751
용산구,820. 청파동입구 교차로,202304,1027,980
용산구,822. 이촌1동 마을공원,202304,568,572
용산구,823. 효창동주민센터 앞,202304,374,278
용산구,825. 서빙고동 주민센터 앞,202304,2991,3333
용산구,827. 국군복지단,202304,299,269
용산구,828. 숙대입구역 8번,202304,1045,1030
용산구,829. 한강대교 북단 교차로,202304,2653,2472
용산구,830. 청암자이아파트앞,202304,434,365
용산구,831. 이태원관광특구입구A(녹사평역쪽),202304,297,253
용산구,832. 이촌1동 주민센터 뒤,202304,1707,1686
용산구,834. 효창공원앞역 3번출구 뒤,202304,2074,2084
용산구,835. 남영역 건너편,202304,1561,1510
용산구,836. 현대자동차서비스 앞,202304,1028,938
용산구,837. 한남나들목 입구,202304,1960,2043
용산구,838. 숙대입구역 4번출구,202304,1738,1919
용산구,839. 보광동 삼성리버빌아파트 앞,202304,1134,1125
용산구,840. 용산 파크타워 앞,202304,430,408
용산구,841. 신용산역 1번 출구,202304,2468,2453
용산구,843. 이태원관광특구B(용산구청쪽),202304,639,339
용산구,844. 이촌2동 동원베네스트 아파트 앞,202304,1205,1320
용산구,845. 용산 선인상가,202304,648,619
용산구,846. 용산중학교,202304,1331,1269
용산구,848. 삼각지12번 출구,202304,639,619
용산구,849. 삼각지 자이아파트,202304,1477,1583
용산구,850. KCC용산월츠타워 ,202304,559,569
용산구,851.효창 푸르지오 앞,202304,441,217
용산구,852.청암자이APT(103동),202304,1164,965
용산구,853.용산역 맞은편,202304,4576,4335
용산구,854.HID 유족동지회 앞,202304,249,182
용산구,855.이촌역5번출구 앞,202304,204,184
용산구,857. 현대 안성타워,202304,353,189
용산구,858.녹사평역3번 출구,202304,435,288
용산구,859.남산공원 야외식물원 앞,202304,30,7
용산구,860.LG한강 자이아파트 앞,202304,1892,1800
용산구,863.이촌역2번 출구,202304,472,389
용산구,864.순천향대학병원(한남오거리),202304,1013,1047
용산구,865.하얏트호텔 앞,202304,112,64
용산구,866.브라운스톤 남산아파트,202304,655,525
용산구,867.서빙고역 광장(1번출구),202304,381,366
용산구,869.노들섬 동측 앞,202304,438,399
용산구,870.노들섬 서측 앞,202304,4240,3914
은평구,4652. 신사두산위브2차아파트 앞,202304,1308,1195
은평구,4653. 불광역 9번 출구 맞은편,202304,963,906
은평구,4657. 본 서부병원 교차로 사거리,202304,1677,1595
은평구,4658. 녹번역1번출구앞,202304,742,572
은평구,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),202304,1231,1338
은평구,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",202304,1122,1030
은평구,4665. 응암역3번 출구(서부경찰서 방면),202304,428,431
은평구,4667. 폭포동입구 교차로,202304,412,279
은평구,4668. 기자촌사거리 B,202304,253,130
은평구,4671. 청구성심병원 앞,202304,899,882
은평구,4672. 준빌딩 앞,202304,293,274
은평구,4674. 녹번역e편한세상 캐슬 정문 앞,202304,1338,1225
은평구,4676. 갈현1동 주민센터,202304,562,537
은평구,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,202304,1254,1331
은평구,4678. 백련산로 녹번센트레빌 ,202304,620,544
은평구,4681.박석고개(은평소방서) 앞,202304,172,141
은평구,4683. 은평 성모병원 사거리,202304,598,554
은평구,4684. 응암2동주민센터 버스정류장(영락중학교 방면),202304,568,176
은평구,4685. DMC역 5번 출구(수색역 방향),202304,1833,1729
은평구,4686. 우물골 근린공원,202304,559,534
은평구,4687. 역촌센트레빌아파트 101동 앞,202304,312,121
은평구,4689. 은평서해그랑블아파트앞,202304,676,574
은평구,4690.은평뉴타운폭포동 힐스테이트4단지,202304,252,161
은평구,900. 은평예술회관,202304,1328,1318
은평구,902. 진관동 은빛초등학교,202304,454,517
은평구,903. 은평뉴타운 아이파크,202304,902,899
은평구,904. 은평뉴타운 푸르지오,202304,916,1043
은평구,905. 구파발역 2번출구,202304,2504,2610
은평구,906. 연신내역 5번출구,202304,3572,3780
은평구,907. CJ 드림시티,202304,4882,5210
은평구,908. 구산역 4번출구,202304,1638,1558
은평구,909. 백련산 힐스테이트 3차,202304,812,256
은평구,911. 은평평화공원(역촌역4번출구),202304,2390,2284
은평구,912. 응암오거리,202304,2541,2839
은평구,913. 이마트 버스정류장(서부경찰서 방면),202304,2867,2729
은평구,914. 새절역 2번출구,202304,3311,3297
은평구,915. 증산역 4번출구,202304,1978,2078
은평구,916. 평생학습관 앞,202304,1444,1429
은평구,917. 녹번역 3번출구,202304,1623,1544
은평구,919. 서울혁신파크,202304,920,882
은평구,921. 신도고등학교,202304,269,159
은평구,922. 연신내역 4번출구,202304,715,697
은평구,923. 국민은행 연서지점,202304,853,885
은평구,924. 메뚜기다리,202304,154,83
은평구,925. 불광역 2번출구,202304,863,895
은평구,927. 연신내역 3번출구 인근,202304,659,661
은평구,928. 은평역사한옥박물관,202304,387,302
은평구,930. 구 서부경찰서 건너편,202304,933,976
은평구,931. 역촌파출소,202304,3912,4328
은평구,932. 예일여중,202304,1520,1532
은평구,933. 역촌종합시장 버스정류장(예일여고 방면),202304,2427,2529
은평구,934. 신사동 성당,202304,321,184
은평구,937. 상림마을 롯데캐슬2단지 옆,202304,182,192
은평구,938. 금암 문화공원,202304,219,196
은평구,939. 은평구청 교차로,202304,1169,1108
은평구,941. 은평뉴타운 도서관,202304,443,222
은평구,942. 상림마을 생태공원,202304,459,454
은평구,945. 기자촌 사거리 A,202304,175,113
은평구,946. 독바위역 ,202304,834,719
은평구,947. 연신내 선일하이츠빌 정류소,202304,560,534
은평구,948. 디지털미디어 시티역 4번출구(DMC역),202304,913,864
은평구,949. 연신내역 1번 출구 ,202304,1151,1405
은평구,950. 구산역 2번 출구 예일여고 버스정류장,202304,1535,1658
은평구,952. 서울연신중학교,202304,354,331
은평구,953. 서울연신초등학교,202304,619,549
은평구,954. 은평뉴타운구파발9단지,202304,670,663
은평구,956. 응암시장교차로,202304,2253,2639
은평구,958. 본 서부병원 버스정류장(은평 세무서 방면),202304,1184,1247
은평구,959. 구파발10단지 인근,202304,291,269
은평구,960. 구파발역 환승센터,202304,776,980
은평구,961. 불광역 9번 출구,202304,1650,1613
은평구,962. 은평뉴타운 힐데스하임,202304,1285,1224
은평구,963. 대호프라자아파트,202304,1049,997
은평구,964. 북한산힐스테이트 7차아파트,202304,579,347
은평구,965. 서울특별시 은평병원,202304,606,168
은평구,966. 서울혁신파크1,202304,265,256
은평구,967. 서울혁신파크2,202304,513,490
은평구,968. 은평뉴타운 상림마을 13단지,202304,161,144
은평구,969. 은평 지웰테라스,202304,166,143
은평구,971. 역촌 센트레빌 아파트,202304,428,93
은평구,972. 수색역,202304,1514,1414
은평구,973.제각말푸르지오 5-1단지 아파트,202304,284,107
은평구,974.연신초등학교옆 마을마당,202304,264,155
은평구,975.백련산 힐스테이트상가앞,202304,657,234
은평구,976.진관고등학교앞,202304,639,632
은평구,977.신도중학교앞,202304,286,93
은평구,978.녹번 힐스테이트상가앞,202304,382,231
은평구,979.원풍빌라앞,202304,861,599
은평구,982. 녹번초등학교(서오릉로),202304,966,1004
은평구,984.상신초등학교앞 버스정류장,202304,1273,1234
은평구,985. 은평세무서 버스정류장(은평구청 방면),202304,1608,1678
은평구,989. 신응교(가좌로) 앞,202304,2036,2305
은평구,991.흥국사 정류장,202304,183,173
은평구,992.북한산입구 정류장,202304,387,305
은평구,993.은평뉴타운 은뜨락아파트앞,202304,613,319
은평구,994.북한산생태공원입구(교통섬),202304,352,306
은평구,995.은평다목적체육관,202304,551,404
은평구,996.응암역2번출구 국민은행 앞,202304,4370,5291
종로구,301. 경복궁역 7번출구 앞,202304,1312,1129
종로구,302. 경복궁역 4번출구 뒤,202304,2855,2590
종로구,303. 광화문역 1번출구 앞,202304,3037,2643
종로구,305. 종로구청 옆,202304,2426,2183
종로구,307. 서울역사박물관 앞,202304,1112,1028
종로구,308. 광화문 S타워 앞,202304,3008,2325
종로구,309. 광화문역 6번출구 옆 B,202304,667,635
종로구,314. 국립현대미술관,202304,1481,1422
종로구,316. 종각역 1번출구 앞,202304,2220,2121
종로구,326. 안국역 5번출구 앞,202304,1792,1308
종로구,327. 낙원상가 옆,202304,1608,1535
종로구,328. 탑골공원 앞,202304,898,811
종로구,329. 청계2가 사거리 옆,202304,1963,1602
종로구,334. 종로3가역 2번출구 뒤,202304,1628,1561
종로구,335. 종로3가역 15번출구 앞,202304,1120,1068
종로구,337. 창경궁 입구,202304,1026,947
종로구,338. 세운스퀘어 앞,202304,1210,1164
종로구,339. 종로4가 사거리,202304,1391,1353
종로구,340. 혜화동 로터리,202304,1747,1666
종로구,3401.창신두산아파트,202304,249,236
종로구,3402.이화공영주차장,202304,532,478
종로구,3403.서울특별시 교육청,202304,233,98
종로구,3404.서울특별시 중부교육지원청,202304,194,195
종로구,3405.파크팰리스,202304,1072,956
종로구,3407.안국동사거리(신),202304,1894,1764
종로구,3408.종로타워빌딩,202304,1637,1551
종로구,341. 혜화역 3번출구 뒤,202304,1557,1494
종로구,3410.종로3가역 8번출구,202304,2765,2688
종로구,3411.종묘,202304,938,896
종로구,3412.세운상가,202304,869,833
종로구,3413.종로플레이스,202304,2511,2468
종로구,3414.종로5가역 4번출구,202304,1572,1536
종로구,3415.동대문역6번출구,202304,2091,2256
종로구,3416.동묘앞역 6번출구,202304,2403,2395
종로구,3417.창신3동주민센터,202304,1291,1230
종로구,3418.창신역2번 출구,202304,203,112
종로구,3419.국립어린이과학관,202304,743,717
종로구,342. 대학로 마로니에공원,202304,3248,3207
종로구,3420. 성균관대입구사거리,202304,1627,1599
종로구,3421.혜화역 1번출구,202304,2985,2896
종로구,3422.성균관대 정문,202304,2953,2618
종로구,3423.현대그룹(본사),202304,1145,1053
종로구,3425.광화문 풍림스페이스본 1단지앞,202304,865,621
종로구,3426.독립문역 2번출구 뒤,202304,382,304
종로구,3427.인왕산 아이파크 정문,202304,290,237
종로구,3428.서울미술관,202304,211,118
종로구,3429.HW컨벤션센터 앞,202304,242,105
종로구,343. 예일빌딩(율곡로) 앞,202304,884,848
종로구,3430.구기치안센터 앞,202304,200,48
종로구,3431.로제우스 레포츠센터,202304,227,102
종로구,3432.종로2가 사거리,202304,1566,1428
종로구,344. 성균관대 E하우스 앞,202304,1885,1806
종로구,345. 서울보증보험본사 앞,202304,1339,1250
종로구,348. 독립문역 사거리,202304,1208,950
종로구,349. 사직동주민센터,202304,821,757
종로구,351. 청운초교 앞 삼거리,202304,710,682
종로구,352. 중앙고입구 삼거리,202304,348,234
종로구,353. 재동초교 앞 삼거리,202304,1373,1289
종로구,354. 포르투갈 대사관 앞,202304,1172,801
종로구,355. 서울사대부속초교 앞,202304,1597,1547
종로구,356. KT혜화지사 앞,202304,1429,1419
종로구,358. 성대입구 사거리,202304,1280,1235
종로구,359. 원남동사거리,202304,1522,1501
종로구,361. 동묘앞역 1번출구 뒤,202304,3900,4040
종로구,362. 청계8가사거리 A,202304,2484,2405
종로구,363. 신설동역 11번출구 뒤,202304,2457,2363
종로구,364. 창신역 1번출구 앞,202304,601,456
종로구,367. 독립문역 3-1번출구 ,202304,1667,1100
종로구,368. SK 서린빌딩 앞,202304,2157,2110
종로구,369. 광화문 시민열린마당,202304,1499,1176
종로구,385. 종각역 5번출구,202304,1793,1747
종로구,388. 동성중학교 앞,202304,680,649
종로구,393. 동대문역 8번 출구,202304,2972,3078
종로구,394. 경희궁 자이 3단지,202304,1226,1344
종로구,395. 경희궁 자이 2단지,202304,1260,1249
종로구,397. 종묘공영주차장 건너편,202304,617,598
종로구,446. 상명대입구,202304,770,661
종로구,447. 신영동삼거리,202304,92,93
종로구,449. 일성아파트,202304,465,121
종로구,450. 효자동 삼거리,202304,1236,807
종로구,451. 청와대앞길,202304,347,225
종로구,452. 동대문 종합시장 버스정류장,202304,900,849
종로구,453. 종로오가 지하쇼핑센터 14번출구,202304,1547,1504
종로구,454. 종로2가 버스정류장 (종각방향),202304,1373,1315
종로구,455. 종로6가역 버스정류장(동대문 방향),202304,1223,1193
종로구,456. 숭인2동 주민센터 입구,202304,1684,1598
종로구,457. 종로꽃시장 입구 옆,202304,1089,1057
종로구,458. 광화문역 5번출구,202304,3688,3143
종로구,461. 서울지방경찰청,202304,1216,1095
종로구,462. 신영동삼거리(북악터널방향),202304,125,109
종로구,464. 삼청동 골목,202304,1238,1202
종로구,465. 삼청공원 앞,202304,123,105
종로구,4703. 쌍용아파트2단지 정문,202304,445,39
종로구,4705. 웰니스센터(민방위교육장 앞),202304,1799,1720
종로구,4707. 청계3가 사거리,202304,1296,1249
종로구,4708. 조계사앞사거리,202304,1628,1586
종로구,4709. 천지인 오피스텔 앞,202304,89,76
종로구,4710. 자교교회 앞,202304,1569,1639
종로구,4711. 올림픽기념 국민생활관 로터리,202304,1814,1762
종로구,4713. 현대 뜨레비앙 아파트 앞,202304,1201,1152
종로구,4715. 돈의문 박물관 마을,202304,560,510
종로구,4718. 광화문역 6번출구 옆 A,202304,1337,1064
종로구,4719. 종로문화원 건너편,202304,759,705
종로구,486. 평창동주민센터 앞,202304,183,130
중구,300. 정동사거리,202304,1193,1146
중구,3013.서울지방고용노동청 앞,202304,1531,1456
중구,310. 청계광장 옆,202304,2064,1533
중구,318. 광교사거리 남측,202304,969,946
중구,320. 을지로입구역 4번출구 앞,202304,1497,1443
중구,321. KEB 하나금융그룹 명동사옥 옆,202304,1130,1034
중구,322. 명동성당 앞,202304,614,563
중구,324. 신세계백화점 본점 앞,202304,1065,1027
중구,331. 을지로2가 사거리 북측,202304,869,847
중구,332. 을지로2가 사거리 남측,202304,813,781
중구,336. 충무로역 6번출구 앞,202304,978,904
중구,346. 맥스타일 앞,202304,1408,1461
중구,347. 동대문역사문화공원역 9번출구 앞,202304,736,645
중구,370. 시청역(2호선) 9번출구 뒤,202304,3075,2726
중구,371. 동대입구역 6번출구 뒤,202304,801,762
중구,372. 약수역 3번출구 뒤,202304,812,782
중구,374. 청구역 2번출구 앞,202304,1918,1988
중구,379. 서울역9번출구,202304,1208,1158
중구,380. CJ제일제당 앞,202304,1692,1648
중구,381. 장충체육관,202304,256,76
중구,382. 약수역 10번출구 앞,202304,667,649
중구,383. 신당역 12번 출구 뒤,202304,3955,4003
중구,384. 종로학원본원 ,202304,241,227
중구,387. 훈련원공원주차장 앞,202304,1539,1250
중구,389. 을지로4가역 1번출구,202304,1212,1176
중구,390. 충무로역 1번출구,202304,1181,1022
중구,391. 시립미술관,202304,1320,1082
중구,398. 을지로3가역 3번출구,202304,1842,1800
중구,399. 서울역 센트럴 자이아파트,202304,910,535
중구,428. 명보사거리,202304,566,481
중구,429. 송도병원,202304,174,107
중구,430. 장충동먹자골목 앞,202304,980,1039
중구,431. 청계천 영도교,202304,4134,3938
중구,433. 을지로입구역 2번출구,202304,1700,1631
중구,434. 신당 래미안 버스정류장,202304,893,51
중구,435. SK 남산빌딩,202304,417,364
중구,441.염천교사거리,202304,700,689
중구,442.서울역 서부,202304,413,416
중구,443.호암아트홀,202304,159,144
중구,445.대한상공회의소,202304,1857,1857
중구,466.롯데호텔,202304,646,375
중구,467.한국은행,202304,483,452
중구,468.웨스틴 조선호텔,202304,567,549
중구,469.회현역 1번출구,202304,432,370
중구,470.회현역 7번출구,202304,421,376
중구,471.회현사거리 남측,202304,754,735
중구,472.삼일교(시그니쳐 타워),202304,1273,1233
중구,473.을지로4가역 9번출구,202304,2291,2198
중구,474.동대문역사문화공원역 1번출구 뒤편,202304,2688,1881
중구,475.DDP 패션몰,202304,1466,1237
중구,4752. 삼성사이버빌리지아파트,202304,363,275
중구,4753. 시청역 10번출구,202304,647,622
중구,476.광희문,202304,1121,1076
중구,4760. 서울역 7번출구,202304,177,179
중구,4761. 중부경찰서앞사거리 건너편,202304,396,383
중구,4762. 국제빌딩,202304,508,473
중구,4765. 동대문디자인플라자,202304,2191,2083
중구,4766. 서소문성지역사박물관,202304,301,264
중구,4768. 서울도시건축전시관,202304,3210,2687
중구,477.앰배서더 호텔 주변,202304,804,293
중구,4772. 중앙일보,202304,130,122
중구,4774. 을지로입구역 8번출구,202304,673,647
중구,4775. 을지로지하쇼핑센터,202304,637,600
중구,4776. 신세계면세점,202304,412,356
중구,4777. 약수동 주민센터,202304,242,223
중구,4778. 대신파이낸스센터,202304,1010,980
중구,4781. 브라운스위트레지던스,202304,537,506
중구,4782. 서소문역사공원,202304,119,120
중구,4784. 중부경찰서앞 사거리,202304,482,459
중구,4785. 롯데시티호텔,202304,554,547
중구,479.동대입구역 3번 출구,202304,567,553
중구,4791. 명동역9번 출구,202304,1258,1200
중구,4792. 퇴계로4가 교차로(중구청),202304,1759,1679
중구,4793. 동대문역사문화공원역 5번출구,202304,1115,1066
중구,4794. 서울역 서부교차로(3),202304,1373,1407
중구,4796. 부산은행,202304,1844,1778
중구,4797. KG타워 앞,202304,1020,1018
중구,4798. 황학동롯데캐슬,202304,2428,2416
중구,480.약수역 6번 출구,202304,591,630
중구,4800. 필동 삼거리,202304,801,788
중구,4801. 충정로역 2호선(엘리베이터 앞),202304,629,189
중구,481.신당역 10번 출구,202304,2016,2020
중구,483.남산타운아파트 버스정류장,202304,357,150
중구,484.도동삼거리,202304,123,109
중구,485.서울역5번출구,202304,1278,1244
중구,6053. 중부세무서 앞,202304,224,223
중구,6054.청구e편한세상아파트 113동 앞,202304,1093,1139
중구,826. 서울역 서부교차로2,202304,1613,1690
중랑구,1401. 극동늘푸른아파트,202304,1866,1974
중랑구,1402. 금란주차장 앞,202304,1165,1122
중랑구,1403. 중화빌딩 앞 (동부시장),202304,1293,1370
중랑구,1404. 동일로 지하차도,202304,1871,1839
중랑구,1405. 망우역 1번출구,202304,1128,1108
중랑구,1406. 망우청소년수련관,202304,129,116
중랑구,1407. 먹골역 1번출구 뒤,202304,1494,1475
중랑구,1408. 먹골역 6번출구 앞,202304,1111,1359
중랑구,1410. 면목 대원칸타빌아파트,202304,333,122
중랑구,1411. 상봉시장앞 교차로 한성빌딩 앞,202304,1539,1467
중랑구,1413. 봉화산역 5번출구 뒤,202304,1407,1597
중랑구,1414. 사가정역 2번출구,202304,3856,3941
중랑구,1416. 상봉역 3번출구,202304,1948,1908
중랑구,1418. 새솔초등학교,202304,383,77
중랑구,1420. 신내어울공원 앞,202304,816,783
중랑구,1421. 신내역 4번출구,202304,500,412
중랑구,1422. 신내우디안아파트 1단지,202304,376,134
중랑구,1424. 양원역 2번출구,202304,265,191
중랑구,1425. 용마문화복지센터,202304,1024,818
중랑구,1426. 면목도시개발아파트 1동 앞,202304,544,178
중랑구,1427. 용마산역 1번출구,202304,355,192
중랑구,1428. 원묵고등학교,202304,1580,832
중랑구,1429. 장안중학교,202304,1146,1292
중랑구,1430. 중랑구청,202304,1390,715
중랑구,1431. 중랑구청 사거리,202304,1753,1443
중랑구,1433. 중화역 2번출구,202304,1779,1847
중랑구,1435. 능산삼거리,202304,427,386
중랑구,1436. 동원베네스트 건물 앞,202304,586,374
중랑구,1437. 늘푸른공원 앞,202304,1153,1487
중랑구,1438. 홈플러스 신내점 앞,202304,2835,3233
중랑구,1440. 면목2동 사거리,202304,1796,1983
중랑구,1441. 신내능말공원,202304,755,374
중랑구,1442. 중랑구 중소기업 창업센터,202304,2397,2423
중랑구,1444. 면목4치안센터,202304,1255,1600
중랑구,1445. 용마지구대,202304,216,264
중랑구,1446. 중랑전화국 교차로,202304,2103,2217
중랑구,1447. 면목역 3번출구,202304,3303,3434
중랑구,1448. 코스트코 상봉점,202304,2142,2046
중랑구,1449. 상봉역 1번출구,202304,2626,2542
중랑구,1450. 화랑대역 7번출구,202304,2141,2180
중랑구,1451. 중랑세무서,202304,3171,3278
중랑구,1452. 겸재교 진입부,202304,3302,3517
중랑구,1453. 중랑캠핑숲,202304,179,152
중랑구,1454. 한국전력공사(동대문 중랑지사),202304,1070,1096
중랑구,1455. 상봉역 2번 출구,202304,2477,2511
중랑구,1456. 상아빌딩(우림시장 교차로),202304,1442,1524
중랑구,1457. 동원사거리,202304,748,707
중랑구,1458. 상봉터미널2,202304,2653,2595
중랑구,1459. 용마한신아파트사거리,202304,390,297
중랑구,1461.동양엔파트 앞,202304,1392,1361
중랑구,1462.동부시장 북문 앞,202304,2311,2333
중랑구,1463.중랑구민회관,202304,427,411
중랑구,1464.중화역 4번출구,202304,1132,1213
중랑구,1465.중랑공영차고지 옆,202304,1254,1610
중랑구,1466.두산대림아파트 삼거리,202304,534,546
중랑구,1467.sk신내 주유소앞(용마산로),202304,193,178
중랑구,1468.먹골역 7번 출구,202304,1013,1045
중랑구,1469.먹골역 4번출구,202304,1061,1072
중랑구,1470.중화동 우리은행 앞,202304,1212,1217
중랑구,1471.동양쇼핑 정류소 앞,202304,1928,2315
중랑구,1472.영성빌딩(PAT),202304,1186,1474
중랑구,1473.중랑역 1번 출구(중화문화복지센터),202304,1433,1528
중랑구,1474.서울중랑우체국,202304,983,918
중랑구,1477.면목삼익아파트 앞,202304,416,391
중랑구,1478.홈플러스 상봉점 앞,202304,1749,1676
중랑구,1479.면목 홈플러스 2 ,202304,553,545
중랑구,1480. 용마지구대 옆,202304,806,843
중랑구,4802. 새우개마을,202304,299,255
중랑구,4803. 상봉2동 주민센터 앞,202304,569,602
중랑구,4804. 동서울농협 앞,202304,2010,1973
중랑구,4807. 라코지스테이 앞,202304,661,635
중랑구,4808. 신내2동 주민센터 앞,202304,945,836
중랑구,"4809. 동성1,2차 아파트 앞",202304,1572,1215
중랑구,4811. 한양수자인아파트 앞,202304,649,257
중랑구,4812. 묵동 이마트 앞,202304,1523,1647
중랑구,4813. 망우지구대,202304,1991,1919
